Fecha,FuenteIngreso,cantidad
22/08/19                      ,MovilGZ                                                                                             ,         18
22/08/19                      ,MovilSE                                                                                             ,          1
22/08/19                      ,MovilSE                                                                                             ,        178
22/08/19                      ,UB                                                                                                  ,         11
22/08/18                      ,MovilGZ                                                                                             ,          7
22/08/18                      ,UB                                                                                                  ,          5
22/08/18                      ,MovilSE                                                                                             ,        177
22/08/18                      ,PortalGZ                                                                                            ,         10
22/07/20                      ,MovilSE                                                                                             ,          3
22/07/20                      ,UB                                                                                                  ,         30
22/07/20                      ,MovilGZ                                                                                             ,          5
22/07/20                      ,MovilSE                                                                                             ,          1
22/07/20                      ,MovilSE                                                                                             ,         72
22/07/19                      ,CALL CENTER                                                                                         ,          1
22/07/19                      ,MovilGZ                                                                                             ,         17
22/07/19                      ,PortalGZ                                                                                            ,          1
22/07/19                      ,MovilSE                                                                                             ,        188
22/07/19                      ,UB                                                                                                  ,         24
22/07/18                      ,MovilSE                                                                                             ,          1
22/06/20                      ,MovilSE                                                                                             ,         84
22/06/20                      ,UB                                                                                                  ,         29
22/06/20                      ,MovilGZ                                                                                             ,          4
22/06/19                      ,MovilSE                                                                                             ,          4
22/06/18                      ,MovilSE                                                                                             ,        153
22/06/18                      ,PortalGZ                                                                                            ,          2
22/06/18                      ,UB                                                                                                  ,          8
22/05/20                      ,UB                                                                                                  ,          2
22/05/20                      ,MovilSE                                                                                             ,          8
22/05/19                      ,UB                                                                                                  ,         10
22/05/19                      ,MovilGZ                                                                                             ,         10
22/05/19                      ,MovilSE                                                                                             ,        140
22/05/18                      ,UB                                                                                                  ,          6
22/05/18                      ,MovilSE                                                                                             ,        178
22/05/18                      ,PortalGZ                                                                                            ,          1
22/04/20                      ,MovilSE                                                                                             ,          6
22/04/20                      ,UB                                                                                                  ,         13
22/04/19                      ,MovilGZ                                                                                             ,          9
22/04/19                      ,PortalGZ                                                                                            ,          5
22/04/19                      ,UB                                                                                                  ,         26
22/04/19                      ,MovilSE                                                                                             ,        277
22/04/18                      ,MovilSE                                                                                             ,          1
22/03/19                      ,CALL CENTER                                                                                         ,          1
22/03/19                      ,UB                                                                                                  ,          4
22/03/19                      ,MovilGZ                                                                                             ,          8
22/03/19                      ,MovilSE                                                                                             ,        138
22/03/18                      ,MovilSE                                                                                             ,        147
22/03/18                      ,UB                                                                                                  ,          5
22/03/18                      ,PortalGZ                                                                                            ,          2
22/02/20                      ,MovilSE                                                                                             ,          2
22/02/19                      ,MovilGZ                                                                                             ,          7
22/02/19                      ,MovilSE                                                                                             ,        164
22/02/19                      ,UB                                                                                                  ,          9
22/02/18                      ,MovilSE                                                                                             ,         80
22/02/18                      ,PortalGZ                                                                                            ,          2
22/02/18                      ,UB                                                                                                  ,          4
22/01/20                      ,MovilGZ                                                                                             ,         12
22/01/20                      ,MovilSE                                                                                             ,        227
22/01/20                      ,UB                                                                                                  ,         15
22/01/19                      ,MovilGZ                                                                                             ,         10
22/01/19                      ,MovilSE                                                                                             ,        237
22/01/19                      ,PortalGZ                                                                                            ,          2
22/01/19                      ,UB                                                                                                  ,          1
22/01/19                      ,MovilSE                                                                                             ,          5
22/01/19                      ,UB                                                                                                  ,         11
22/01/18                      ,PortalGZ                                                                                            ,          2
22/01/18                      ,UB                                                                                                  ,          5
22/01/18                      ,MovilSE                                                                                             ,         98
21/12/18                      ,PortalGZ                                                                                            ,          1
21/12/18                      ,MovilSE                                                                                             ,         77
21/12/18                      ,UB                                                                                                  ,          3
21/11/20                      ,UB                                                                                                  ,          2
21/11/19                      ,MovilGZ                                                                                             ,         17
21/11/19                      ,UB                                                                                                  ,         19
21/11/19                      ,MovilSE                                                                                             ,        224
21/11/18                      ,MovilGZ                                                                                             ,          9
21/11/18                      ,MovilSE                                                                                             ,        147
21/11/18                      ,UB                                                                                                  ,         10
21/10/20                      ,MovilGZ                                                                                             ,          4
21/10/20                      ,MovilSE                                                                                             ,         60
21/10/20                      ,UB                                                                                                  ,         25
21/10/19                      ,MovilGZ                                                                                             ,          9
21/10/19                      ,MovilSE                                                                                             ,        193
21/10/19                      ,PortalGZ                                                                                            ,          2
21/10/19                      ,UB                                                                                                  ,         15
21/09/20                      ,MovilGZ                                                                                             ,          9
21/09/20                      ,UB                                                                                                  ,         37
21/09/20                      ,MovilSE                                                                                             ,        107
21/09/20                      ,PortalGZ                                                                                            ,          2
21/09/18                      ,MovilGZ                                                                                             ,          3
21/09/18                      ,UB                                                                                                  ,          4
21/09/18                      ,MovilSE                                                                                             ,        117
21/09/18                      ,PortalGZ                                                                                            ,          8
21/08/20                      ,MovilSE                                                                                             ,         50
21/08/20                      ,UB                                                                                                  ,         14
21/08/19                      ,MovilGZ                                                                                             ,         13
21/08/19                      ,MovilSE                                                                                             ,        144
21/08/19                      ,PortalGZ                                                                                            ,          2
21/08/19                      ,UB                                                                                                  ,         13
21/08/18                      ,MovilGZ                                                                                             ,          7
21/08/18                      ,MovilSE                                                                                             ,        217
21/08/18                      ,PortalGZ                                                                                            ,          2
21/08/18                      ,UB                                                                                                  ,          6
21/07/20                      ,MovilGZ                                                                                             ,          6
21/07/20                      ,UB                                                                                                  ,         37
21/07/20                      ,MovilSE                                                                                             ,         93
21/07/19                      ,PortalGZ                                                                                            ,          1
21/07/18                      ,MovilSE                                                                                             ,          6
21/06/19                      ,MovilGZ                                                                                             ,         18
21/06/19                      ,MovilSE                                                                                             ,        154
21/06/19                      ,UB                                                                                                  ,         14
21/06/18                      ,MovilSE                                                                                             ,        131
21/06/18                      ,PortalGZ                                                                                            ,          1
21/06/18                      ,MovilGZ                                                                                             ,          4
21/06/18                      ,UB                                                                                                  ,         13
21/05/20                      ,MovilGZ                                                                                             ,          2
21/05/20                      ,MovilSE                                                                                             ,         36
21/05/20                      ,UB                                                                                                  ,         32
21/05/19                      ,MovilGZ                                                                                             ,         11
21/05/19                      ,MovilSE                                                                                             ,        159
21/05/19                      ,UB                                                                                                  ,          5
21/05/18                      ,MovilSE                                                                                             ,        211
21/05/18                      ,UB                                                                                                  ,          4
21/05/18                      ,PortalGZ                                                                                            ,          1
21/04/20                      ,MovilSE                                                                                             ,          1
21/04/20                      ,UB                                                                                                  ,          6
21/03/20                      ,MovilSE                                                                                             ,          1
21/03/19                      ,MovilGZ                                                                                             ,          8
21/03/19                      ,CALL CENTER                                                                                         ,          2
21/03/19                      ,MovilSE                                                                                             ,        140
21/03/19                      ,PortalGZ                                                                                            ,          1
21/03/19                      ,UB                                                                                                  ,         13
21/03/18                      ,MovilSE                                                                                             ,        173
21/03/18                      ,PortalGZ                                                                                            ,          5
21/03/18                      ,UB                                                                                                  ,          6
21/02/20                      ,MovilGZ                                                                                             ,         11
21/02/20                      ,UB                                                                                                  ,         19
21/02/20                      ,MovilSE                                                                                             ,        192
21/02/19                      ,CALL CENTER                                                                                         ,          1
21/02/19                      ,MovilGZ                                                                                             ,         19
21/02/19                      ,PortalGZ                                                                                            ,          2
21/02/19                      ,MovilSE                                                                                             ,          1
21/02/19                      ,MovilSE                                                                                             ,        178
21/02/19                      ,UB                                                                                                  ,         14
21/02/18                      ,MovilSE                                                                                             ,        176
21/02/18                      ,PortalGZ                                                                                            ,          4
21/02/18                      ,UB                                                                                                  ,          1
20/12/19                      ,MovilSE                                                                                             ,        114
20/12/19                      ,UB                                                                                                  ,          7
20/12/19                      ,MovilGZ                                                                                             ,          3
20/12/18                      ,UB                                                                                                  ,          7
20/12/18                      ,MovilGZ                                                                                             ,          5
20/12/18                      ,MovilSE                                                                                             ,        102
20/11/20                      ,UB                                                                                                  ,         10
20/11/20                      ,MovilGZ                                                                                             ,          5
20/11/20                      ,MovilSE                                                                                             ,        137
20/11/20                      ,PortalGZ                                                                                            ,          1
20/11/19                      ,UB                                                                                                  ,         10
20/11/19                      ,MovilGZ                                                                                             ,         14
20/11/19                      ,MovilSE                                                                                             ,        132
20/11/18                      ,PortalGZ                                                                                            ,          1
20/11/18                      ,UB                                                                                                  ,          7
20/11/18                      ,MovilGZ                                                                                             ,         23
20/11/18                      ,MovilSE                                                                                             ,        332
20/10/20                      ,MovilSE                                                                                             ,         92
20/10/20                      ,MovilGZ                                                                                             ,          5
20/10/20                      ,UB                                                                                                  ,         59
20/10/18                      ,MovilSE                                                                                             ,          5
20/09/20                      ,UB                                                                                                  ,          3
20/09/19                      ,MovilGZ                                                                                             ,         26
20/09/19                      ,MovilSE                                                                                             ,        163
20/09/19                      ,PortalGZ                                                                                            ,          1
20/09/19                      ,UB                                                                                                  ,         14
20/09/19                      ,CALL CENTER                                                                                         ,          1
20/09/18                      ,MovilGZ                                                                                             ,          6
20/09/18                      ,MovilSE                                                                                             ,        154
20/09/18                      ,PortalGZ                                                                                            ,          6
20/09/18                      ,UB                                                                                                  ,          3
20/08/20                      ,MovilGZ                                                                                             ,          2
20/08/20                      ,MovilSE                                                                                             ,         75
20/08/20                      ,UB                                                                                                  ,         15
20/08/19                      ,PortalGZ                                                                                            ,          1
20/08/19                      ,UB                                                                                                  ,         12
20/08/19                      ,CALL CENTER                                                                                         ,          1
20/08/19                      ,MovilGZ                                                                                             ,          9
20/08/19                      ,MovilSE                                                                                             ,        134
20/08/18                      ,MovilSE                                                                                             ,        207
20/08/18                      ,MovilGZ                                                                                             ,          8
20/08/18                      ,UB                                                                                                  ,          1
20/07/20                      ,CALL CENTER                                                                                         ,          1
20/07/20                      ,MovilSE                                                                                             ,        116
20/07/20                      ,MovilGZ                                                                                             ,          7
20/07/20                      ,UB                                                                                                  ,         51
20/07/18                      ,MovilGZ                                                                                             ,          2
20/07/18                      ,MovilSE                                                                                             ,         99
20/07/18                      ,UB                                                                                                  ,         16
20/06/20                      ,MovilSE                                                                                             ,          1
20/06/18                      ,MovilSE                                                                                             ,        148
20/06/18                      ,PortalGZ                                                                                            ,          2
20/06/18                      ,UB                                                                                                  ,         18
20/05/20                      ,MovilGZ                                                                                             ,          1
20/05/20                      ,MovilSE                                                                                             ,         13
20/05/20                      ,UB                                                                                                  ,         11
20/05/19                      ,MovilGZ                                                                                             ,          7
20/05/19                      ,MovilSE                                                                                             ,        243
20/05/19                      ,UB                                                                                                  ,          7
20/04/20                      ,UB                                                                                                  ,          4
20/04/20                      ,MovilSE                                                                                             ,          1
20/04/18                      ,MovilSE                                                                                             ,        133
20/04/18                      ,UB                                                                                                  ,          2
20/03/20                      ,MovilGZ                                                                                             ,          3
20/03/20                      ,UB                                                                                                  ,          4
20/03/20                      ,MovilSE                                                                                             ,         43
20/03/19                      ,MovilGZ                                                                                             ,         11
20/03/19                      ,UB                                                                                                  ,         13
20/03/19                      ,MovilSE                                                                                             ,        151
20/03/19                      ,PortalGZ                                                                                            ,          1
20/03/18                      ,MovilSE                                                                                             ,        151
20/03/18                      ,UB                                                                                                  ,          4
20/03/18                      ,PortalGZ                                                                                            ,          2
20/02/20                      ,MovilGZ                                                                                             ,          9
20/02/20                      ,MovilSE                                                                                             ,        161
20/02/20                      ,UB                                                                                                  ,         12
20/02/19                      ,MovilGZ                                                                                             ,          8
20/02/19                      ,MovilSE                                                                                             ,          1
20/02/19                      ,PortalGZ                                                                                            ,          4
20/02/19                      ,UB                                                                                                  ,          2
20/02/19                      ,CALL CENTER                                                                                         ,          1
20/02/19                      ,MovilSE                                                                                             ,        238
20/02/19                      ,UB                                                                                                  ,          8
20/02/18                      ,MovilSE                                                                                             ,        106
20/02/18                      ,UB                                                                                                  ,          3
20/02/18                      ,PortalGZ                                                                                            ,          1
20/01/20                      ,MovilSE                                                                                             ,        305
20/01/20                      ,UB                                                                                                  ,          6
20/01/20                      ,UB                                                                                                  ,         22
20/01/20                      ,MovilGZ                                                                                             ,         14
20/01/20                      ,MovilSE                                                                                             ,          1
19/12/19                      ,MovilSE                                                                                             ,         90
19/12/19                      ,MovilGZ                                                                                             ,          3
19/12/19                      ,UB                                                                                                  ,         11
19/12/18                      ,MovilSE                                                                                             ,         65
19/12/18                      ,UB                                                                                                  ,          6
19/12/18                      ,MovilGZ                                                                                             ,         10
19/11/20                      ,MovilGZ                                                                                             ,          1
19/11/20                      ,UB                                                                                                  ,          8
19/11/20                      ,MovilSE                                                                                             ,        120
19/11/19                      ,MovilGZ                                                                                             ,         19
19/11/19                      ,MovilSE                                                                                             ,        205
19/11/19                      ,UB                                                                                                  ,         15
19/11/18                      ,MovilGZ                                                                                             ,         14
19/11/18                      ,UB                                                                                                  ,         12
19/11/18                      ,MovilSE                                                                                             ,        286
19/11/18                      ,PortalGZ                                                                                            ,          1
19/10/20                      ,MovilGZ                                                                                             ,          4
19/10/20                      ,MovilSE                                                                                             ,        157
19/10/20                      ,UB                                                                                                  ,         11
19/10/18                      ,MovilGZ                                                                                             ,          3
19/10/18                      ,UB                                                                                                  ,          5
19/10/18                      ,MovilSE                                                                                             ,         79
19/10/18                      ,PortalGZ                                                                                            ,          1
19/09/20                      ,MovilSE                                                                                             ,          2
19/09/20                      ,UB                                                                                                  ,          3
19/09/19                      ,UB                                                                                                  ,         16
19/09/19                      ,CALL CENTER                                                                                         ,          1
19/09/19                      ,MovilGZ                                                                                             ,         20
19/09/19                      ,MovilSE                                                                                             ,        108
19/09/18                      ,MovilSE                                                                                             ,        119
19/09/18                      ,UB                                                                                                  ,          1
19/09/18                      ,MovilGZ                                                                                             ,          2
19/08/20                      ,MovilGZ                                                                                             ,          4
19/08/20                      ,MovilSE                                                                                             ,        107
19/08/20                      ,UB                                                                                                  ,         28
19/08/19                      ,CALL CENTER                                                                                         ,          1
19/08/19                      ,MovilSE                                                                                             ,        185
19/08/19                      ,UB                                                                                                  ,         13
19/08/19                      ,MovilGZ                                                                                             ,         11
19/08/19                      ,PortalGZ                                                                                            ,          1
19/08/18                      ,MovilSE                                                                                             ,          5
19/07/20                      ,MovilSE                                                                                             ,          1
19/07/19                      ,MovilGZ                                                                                             ,          7
19/07/19                      ,MovilSE                                                                                             ,        126
19/07/19                      ,UB                                                                                                  ,          1
19/07/19                      ,UB                                                                                                  ,          9
19/07/18                      ,MovilGZ                                                                                             ,          3
19/07/18                      ,PortalGZ                                                                                            ,          1
19/07/18                      ,MovilSE                                                                                             ,         93
19/07/18                      ,UB                                                                                                  ,         15
19/06/20                      ,MovilSE                                                                                             ,         85
19/06/20                      ,MovilGZ                                                                                             ,          9
19/06/20                      ,UB                                                                                                  ,         25
19/06/19                      ,MovilSE                                                                                             ,        140
19/06/19                      ,PortalGZ                                                                                            ,          1
19/06/19                      ,MovilGZ                                                                                             ,         13
19/06/19                      ,UB                                                                                                  ,         21
19/06/18                      ,MovilSE                                                                                             ,        191
19/06/18                      ,PortalGZ                                                                                            ,          2
19/06/18                      ,UB                                                                                                  ,         29
19/06/18                      ,MovilGZ                                                                                             ,          1
19/05/20                      ,UB                                                                                                  ,          9
19/05/20                      ,MovilSE                                                                                             ,         20
19/05/19                      ,MovilSE                                                                                             ,          8
19/05/19                      ,UB                                                                                                  ,          1
19/05/18                      ,MovilSE                                                                                             ,          2
19/04/18                      ,MovilSE                                                                                             ,        172
19/04/18                      ,UB                                                                                                  ,          3
19/03/20                      ,MovilGZ                                                                                             ,          2
19/03/20                      ,UB                                                                                                  ,          1
19/03/20                      ,UB                                                                                                  ,         14
19/03/20                      ,MovilSE                                                                                             ,         76
19/03/19                      ,CALL CENTER                                                                                         ,          1
19/03/19                      ,MovilSE                                                                                             ,          1
19/03/19                      ,MovilSE                                                                                             ,        421
19/03/19                      ,PortalGZ                                                                                            ,          3
