"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"627","12/10/18","PortalGZ",3,"Chile"
"628","12/10/19","MovilSE",17,"Chile"
"629","12/10/19","UB",5,"Chile"
"630","12/11/18","MovilGZ",7,"Chile"
"631","12/11/18","UB",39,"Chile"
"632","12/12/18","MovilGZ",7,"Chile"
"633","12/12/18","MovilSE",130,"Chile"
"634","12/12/18","PortalGZ",4,"Chile"
"635","12/12/18","UB",30,"Chile"
"636","12/12/19","PortalGZ",3,"Chile"
"637","12/12/19","UB",66,"Chile"
"638","13/01/18","MovilSE",2,"Chile"
"639","13/01/18","UB",2,"Chile"
"640","13/01/19","MovilSE",24,"Chile"
"641","13/01/19","UB",2,"Chile"
"642","13/01/20","UB",4,"Chile"
"643","13/01/20","UB",46,"Chile"
"644","13/02/18","UB",11,"Chile"
"645","13/02/19","UB",26,"Chile"
"646","13/02/20","MovilSE",89,"Chile"
"647","13/02/20","PortalGZ",1,"Chile"
"648","13/02/20","UB",1,"Chile"
"649","13/03/18","MovilSE",58,"Chile"
"650","13/03/18","PortalGZ",1,"Chile"
"651","13/03/18","UB",33,"Chile"
"652","13/03/20","MovilSE",158,"Chile"
"653","13/03/20","UB",1,"Chile"
"654","13/03/20","UB",4,"Chile"
"655","13/04/18","MovilSE",61,"Chile"
"656","13/04/19","MovilSE",34,"Chile"
"657","13/04/19","UB",11,"Chile"
"658","13/04/20","UB",31,"Chile"
"659","13/05/18","MovilSE",2,"Chile"
"660","13/05/18","UB",6,"Chile"
"661","13/05/19","MovilSE",221,"Chile"
"662","13/06/19","MovilGZ",2,"Chile"
"663","13/06/19","UB",52,"Chile"
"664","13/06/20","MovilSE",32,"Chile"
"665","13/06/20","UB",54,"Chile"
"666","13/07/18","MovilSE",77,"Chile"
"667","13/07/18","UB",42,"Chile"
"668","13/07/19","MovilSE",62,"Chile"
"669","13/07/19","PortalGZ",1,"Chile"
"670","13/07/19","UB",16,"Chile"
"671","13/07/20","MovilGZ",5,"Chile"
"672","13/07/20","MovilSE",94,"Chile"
"673","13/07/20","UB",85,"Chile"
"674","13/08/18","MovilSE",45,"Chile"
"675","13/08/18","PortalGZ",5,"Chile"
"676","13/08/19","MovilGZ",3,"Chile"
"677","13/08/19","PortalGZ",2,"Chile"
"678","13/08/19","UB",17,"Chile"
"679","13/08/20","UB",72,"Chile"
"680","13/09/18","MovilSE",88,"Chile"
"681","13/09/19","MovilGZ",4,"Chile"
"682","13/09/19","UB",33,"Chile"
"683","13/10/18","MovilGZ",1,"Chile"
"684","13/10/18","MovilSE",31,"Chile"
"685","13/11/18","MovilSE",117,"Chile"
"686","13/11/19","MovilGZ",8,"Chile"
"687","13/11/19","UB",3,"Chile"
"688","13/12/18","MovilGZ",5,"Chile"
"689","13/12/18","PortalGZ",1,"Chile"
"690","13/12/18","UB",41,"Chile"
"691","13/12/19","UB",1,"Chile"
"692","13/12/19","UB",38,"Chile"
"693","14/01/18","MovilSE",2,"Chile"
"694","14/01/19","MovilGZ",4,"Chile"
"695","14/01/19","MovilSE",125,"Chile"
"696","14/01/20","MovilSE",1,"Chile"
"697","14/01/20","MovilSE",139,"Chile"
"698","14/01/20","UB",47,"Chile"
"699","14/02/18","PortalGZ",1,"Chile"
"700","14/02/18","UB",20,"Chile"
"701","14/02/19","MovilGZ",12,"Chile"
"702","14/02/19","UB",25,"Chile"
"703","14/02/20","MovilSE",86,"Chile"
"704","14/02/20","UB",3,"Chile"
"705","14/02/20","UB",31,"Chile"
"706","14/03/18","MovilSE",51,"Chile"
"707","14/03/18","UB",42,"Chile"
"708","14/03/19","MovilGZ",17,"Chile"
"709","14/03/20","MovilGZ",9,"Chile"
"710","14/03/20","UB",1,"Chile"
"711","14/04/18","UB",2,"Chile"
"712","14/04/20","MovilGZ",2,"Chile"
"713","14/05/18","MovilSE",82,"Chile"
"714","14/05/18","PortalGZ",2,"Chile"
"715","14/05/19","UB",1,"Chile"
"716","14/05/19","UB",54,"Chile"
"717","14/05/20","MovilSE",75,"Chile"
"718","14/06/18","MovilSE",44,"Chile"
"719","14/06/18","PortalGZ",1,"Chile"
"720","14/06/18","UB",30,"Chile"
"721","14/06/19","MovilSE",93,"Chile"
"722","14/06/19","UB",30,"Chile"
"723","14/06/20","MovilSE",2,"Chile"
"724","14/06/20","UB",1,"Chile"
"725","14/07/18","MovilSE",21,"Chile"
"726","14/07/19","MovilSE",18,"Chile"
"727","14/07/19","UB",4,"Chile"
"728","14/08/18","MovilSE",61,"Chile"
"729","14/08/18","PortalGZ",4,"Chile"
"730","14/08/18","UB",28,"Chile"
"731","14/08/19","MovilGZ",3,"Chile"
"732","14/08/20","MovilSE",97,"Chile"
"733","14/08/20","UB",57,"Chile"
"734","14/09/18","MovilSE",56,"Chile"
"735","14/09/18","UB",16,"Chile"
"736","14/09/19","MovilSE",30,"Chile"
"737","14/09/19","UB",15,"Chile"
"738","14/10/19","MovilSE",101,"Chile"
"739","14/10/19","UB",25,"Chile"
"740","14/11/18","MovilGZ",7,"Chile"
"741","14/11/18","MovilSE",100,"Chile"
"742","14/11/19","UB",18,"Chile"
"743","14/12/18","MovilGZ",21,"Chile"
"744","15/01/18","MovilSE",10,"Chile"
"745","15/01/18","UB",7,"Chile"
"746","15/01/19","MovilGZ",9,"Chile"
"747","15/01/19","UB",10,"Chile"
"748","15/01/19","UB",49,"Chile"
"749","15/01/20","MovilGZ",5,"Chile"
"750","15/01/20","UB",6,"Chile"
"751","15/01/20","UB",35,"Chile"
"752","15/02/18","MovilSE",20,"Chile"
"753","15/02/19","PortalGZ",1,"Chile"
"754","15/02/19","UB",22,"Chile"
"755","15/02/20","UB",14,"Chile"
"756","15/03/18","MovilSE",59,"Chile"
"757","15/03/19","PortalGZ",2,"Chile"
"758","15/03/19","UB",2,"Chile"
"759","15/03/20","MovilSE",19,"Chile"
"760","15/04/18","MovilSE",6,"Chile"
"761","15/04/18","UB",4,"Chile"
"762","15/04/19","MovilSE",76,"Chile"
"763","15/04/19","UB",15,"Chile"
"764","15/04/20","MovilSE",51,"Chile"
"765","15/05/18","UB",47,"Chile"
"766","15/05/20","UB",44,"Chile"
"767","15/06/20","MovilGZ",3,"Chile"
"768","15/06/20","MovilSE",71,"Chile"
"769","15/07/18","MovilGZ",1,"Chile"
"770","15/07/19","MovilSE",160,"Chile"
"771","15/07/19","UB",50,"Chile"
"772","15/07/20","MovilGZ",6,"Chile"
"773","15/07/20","UB",127,"Chile"
"774","15/08/18","PortalGZ",1,"Chile"
"775","15/08/19","PortalGZ",1,"Chile"
"776","15/08/19","UB",11,"Chile"
"777","15/08/20","MovilSE",39,"Chile"
"778","15/08/20","UB",32,"Chile"
"779","15/09/19","MovilGZ",1,"Chile"
"780","15/10/19","MovilGZ",4,"Chile"
"781","15/10/19","MovilSE",90,"Chile"
"782","15/11/18","MovilSE",87,"Chile"
"783","15/11/18","PortalGZ",2,"Chile"
"784","15/11/19","MovilSE",162,"Chile"
"785","15/11/19","UB",36,"Chile"
"786","15/12/18","MovilGZ",7,"Chile"
"787","15/12/18","MovilSE",34,"Chile"
"788","15/12/19","MovilSE",18,"Chile"
"789","16/01/18","MovilSE",2,"Chile"
"790","16/01/19","PortalGZ",1,"Chile"
"791","16/01/19","UB",6,"Chile"
"792","16/01/20","MovilSE",1,"Chile"
"793","16/01/20","UB",31,"Chile"
"794","16/02/18","MovilSE",21,"Chile"
"795","16/02/18","UB",16,"Chile"
"796","16/02/19","UB",6,"Chile"
"797","16/02/20","MovilSE",23,"Chile"
"798","16/03/18","MovilSE",58,"Chile"
"799","16/03/19","MovilGZ",6,"Chile"
"800","16/03/19","UB",1,"Chile"
"801","16/03/20","MovilSE",4,"Chile"
"802","16/03/20","MovilSE",211,"Chile"
"803","16/03/20","UB",1,"Chile"
"804","16/04/18","UB",17,"Chile"
"805","16/04/19","MovilGZ",1,"Chile"
"806","16/04/19","MovilSE",118,"Chile"
"807","16/04/19","UB",1,"Chile"
"808","16/04/20","MovilGZ",2,"Chile"
"809","16/05/18","MovilSE",102,"Chile"
"810","16/05/19","MovilGZ",3,"Chile"
"811","16/05/19","UB",29,"Chile"
"812","16/05/20","UB",11,"Chile"
"813","16/06/18","UB",3,"Chile"
"814","16/06/20","MovilGZ",2,"Chile"
"815","16/06/20","UB",1,"Chile"
"816","16/06/20","UB",3,"Chile"
"817","16/06/20","UB",61,"Chile"
"818","16/07/19","MovilSE",48,"Chile"
"819","16/07/19","PortalGZ",2,"Chile"
"820","16/07/19","UB",20,"Chile"
"821","16/07/20","MovilSE",38,"Chile"
"822","16/07/20","UB",113,"Chile"
"823","16/08/18","UB",25,"Chile"
"824","16/08/19","MovilSE",61,"Chile"
"825","16/08/20","UB",42,"Chile"
"826","16/09/18","MovilSE",5,"Chile"
"827","16/09/19","MovilGZ",4,"Chile"
"828","16/09/19","MovilSE",74,"Chile"
"829","16/10/18","MovilSE",107,"Chile"
"830","16/10/19","MovilGZ",2,"Chile"
"831","16/10/19","MovilSE",96,"Chile"
"832","16/11/18","MovilGZ",3,"Chile"
"833","16/11/18","MovilSE",99,"Chile"
"834","16/11/18","UB",35,"Chile"
"835","16/11/19","PortalGZ",1,"Chile"
"836","16/12/18","UB",1,"Chile"
"837","16/12/19","MovilGZ",3,"Chile"
"838","16/12/19","MovilSE",116,"Chile"
"839","16/12/19","UB",43,"Chile"
"840","17/01/18","MovilSE",22,"Chile"
"841","17/01/18","PortalGZ",3,"Chile"
"842","17/01/19","MovilSE",95,"Chile"
"843","17/01/19","UB",3,"Chile"
"844","17/01/20","MovilGZ",7,"Chile"
"845","17/01/20","MovilSE",156,"Chile"
"846","17/01/20","UB",1,"Chile"
"847","17/01/20","UB",28,"Chile"
"848","17/02/19","MovilSE",16,"Chile"
"849","17/02/19","UB",5,"Chile"
"850","17/02/20","MovilGZ",2,"Chile"
"851","17/02/20","UB",1,"Chile"
"852","17/03/18","UB",15,"Chile"
"853","17/03/19","MovilSE",16,"Chile"
"854","17/03/19","UB",9,"Chile"
"855","17/03/20","MovilGZ",3,"Chile"
"856","17/04/19","MovilGZ",2,"Chile"
"857","17/04/19","MovilSE",104,"Chile"
"858","17/04/20","MovilGZ",2,"Chile"
"859","17/04/20","MovilSE",35,"Chile"
"860","17/04/20","UB",37,"Chile"
"861","17/05/18","MovilGZ",1,"Chile"
"862","17/05/18","MovilSE",96,"Chile"
"863","17/05/19","MovilSE",177,"Chile"
"864","17/05/19","PortalGZ",1,"Chile"
"865","17/05/19","UB",46,"Chile"
"866","17/06/19","MovilSE",144,"Chile"
"867","17/06/20","MovilGZ",6,"Chile"
"868","17/06/20","UB",73,"Chile"
"869","17/07/18","MovilGZ",1,"Chile"
"870","17/07/18","PortalGZ",1,"Chile"
"871","17/07/18","UB",60,"Chile"
"872","17/07/19","MovilGZ",19,"Chile"
"873","17/07/19","MovilSE",198,"Chile"
"874","17/07/20","MovilGZ",3,"Chile"
"875","17/08/18","MovilSE",80,"Chile"
"876","17/08/18","UB",31,"Chile"
"877","17/08/19","MovilSE",55,"Chile"
"878","17/08/19","UB",20,"Chile"
"879","17/08/20","MovilGZ",7,"Chile"
"880","17/08/20","MovilSE",133,"Chile"
"881","17/09/19","MovilGZ",5,"Chile"
"882","17/09/19","MovilSE",82,"Chile"
"883","17/09/19","PortalGZ",2,"Chile"
"884","17/10/18","MovilGZ",5,"Chile"
"885","17/10/18","MovilSE",88,"Chile"
"886","17/10/18","UB",34,"Chile"
"887","17/10/19","MovilSE",90,"Chile"
"888","17/11/18","UB",6,"Chile"
"889","17/11/19","MovilGZ",4,"Chile"
"890","17/12/18","MovilGZ",8,"Chile"
"891","17/12/18","UB",23,"Chile"
"892","17/12/19","MovilGZ",6,"Chile"
"893","17/12/19","PortalGZ",3,"Chile"
"894","18/01/18","MovilSE",31,"Chile"
"895","18/01/19","MovilGZ",14,"Chile"
"896","18/01/19","MovilSE",125,"Chile"
"897","18/01/19","PortalGZ",2,"Chile"
"898","18/01/19","UB",33,"Chile"
"899","18/02/19","MovilGZ",12,"Chile"
"900","18/02/19","PortalGZ",1,"Chile"
"901","18/02/20","MovilGZ",7,"Chile"
"902","18/02/20","MovilSE",237,"Chile"
"903","18/03/18","MovilSE",3,"Chile"
"904","18/03/18","PortalGZ",3,"Chile"
"905","18/03/19","MovilGZ",23,"Chile"
"906","18/03/19","UB",52,"Chile"
"907","18/03/20","MovilGZ",8,"Chile"
"908","18/03/20","MovilSE",110,"Chile"
"909","18/03/20","UB",54,"Chile"
"910","18/04/19","UB",32,"Chile"
"911","18/04/20","UB",34,"Chile"
"912","18/05/19","MovilGZ",1,"Chile"
"913","18/05/19","UB",20,"Chile"
"914","18/05/20","MovilGZ",4,"Chile"
"915","18/05/20","MovilSE",89,"Chile"
"916","18/06/18","MovilSE",75,"Chile"
"917","18/06/19","MovilGZ",5,"Chile"
"918","18/06/19","MovilSE",138,"Chile"
"919","18/06/20","MovilGZ",1,"Chile"
"920","18/06/20","UB",1,"Chile"
"921","18/07/18","PortalGZ",2,"Chile"
"922","18/07/18","UB",47,"Chile"
"923","18/07/19","MovilGZ",6,"Chile"
"924","18/07/19","MovilSE",140,"Chile"
"925","18/07/19","PortalGZ",2,"Chile"
"926","18/07/19","UB",41,"Chile"
"927","18/08/18","MovilGZ",2,"Chile"
"928","18/08/19","MovilSE",37,"Chile"
"929","18/08/19","UB",6,"Chile"
"930","18/08/20","MovilSE",141,"Chile"
"931","18/08/20","UB",74,"Chile"
"932","18/09/18","MovilSE",4,"Chile"
"933","18/09/19","UB",6,"Chile"
"934","18/10/18","MovilGZ",6,"Chile"
"935","18/10/18","MovilSE",77,"Chile"
"936","18/10/18","UB",51,"Chile"
"937","18/10/19","UB",29,"Chile"
"938","18/11/18","UB",9,"Chile"
"939","18/11/19","MovilGZ",8,"Chile"
"940","18/11/19","UB",29,"Chile"
"941","18/12/18","UB",19,"Chile"
"942","18/12/19","UB",3,"Chile"
"943","19/01/18","MovilSE",20,"Chile"
"944","19/01/18","PortalGZ",2,"Chile"
"945","19/01/18","UB",11,"Chile"
"946","19/01/19","MovilGZ",4,"Chile"
"947","19/01/20","UB",1,"Chile"
"948","19/02/18","MovilSE",18,"Chile"
"949","19/02/19","UB",42,"Chile"
"950","19/02/20","UB",4,"Chile"
"951","19/02/20","UB",52,"Chile"
"952","19/03/18","MovilSE",104,"Chile"
"953","19/03/18","UB",57,"Chile"
"954","19/03/19","MovilSE",172,"Chile"
"955","19/03/19","PortalGZ",3,"Chile"
"956","19/03/19","UB",1,"Chile"
"957","19/03/19","UB",59,"Chile"
"958","19/03/20","MovilGZ",11,"Chile"
"959","19/03/20","MovilSE",87,"Chile"
"960","19/03/20","UB",2,"Chile"
"961","19/04/19","MovilSE",51,"Chile"
"962","19/04/19","UB",16,"Chile"
"963","19/04/20","UB",7,"Chile"
"964","19/05/18","MovilSE",39,"Chile"
"965","19/05/18","UB",15,"Chile"
"966","19/05/20","UB",60,"Chile"
"967","19/06/18","MovilSE",65,"Chile"
"968","19/06/18","PortalGZ",3,"Chile"
"969","19/06/19","MovilGZ",17,"Chile"
"970","19/06/19","PortalGZ",1,"Chile"
"971","19/07/18","MovilSE",134,"Chile"
"972","19/07/18","PortalGZ",1,"Chile"
"973","19/07/19","MovilSE",142,"Chile"
"974","19/07/19","UB",49,"Chile"
"975","19/07/20","UB",33,"Chile"
"976","19/08/19","MovilGZ",11,"Chile"
"977","19/08/19","MovilSE",141,"Chile"
"978","19/08/19","PortalGZ",4,"Chile"
"979","19/08/20","UB",57,"Chile"
"980","19/10/18","MovilGZ",6,"Chile"
"981","19/10/18","PortalGZ",2,"Chile"
"982","19/10/18","UB",34,"Chile"
"983","19/10/19","MovilGZ",1,"Chile"
"984","19/11/18","UB",37,"Chile"
"985","19/12/18","MovilSE",46,"Chile"
"986","19/12/18","UB",14,"Chile"
"987","19/12/19","CALL CENTER",1,"Chile"
"988","19/12/19","UB",1,"Chile"
"989","20/01/18","MovilSE",1,"Chile"
"990","20/01/20","PortalGZ",1,"Chile"
"991","20/01/20","UB",3,"Chile"
"992","20/02/18","MovilSE",44,"Chile"
"993","20/02/19","MovilGZ",16,"Chile"
"994","20/02/19","MovilSE",181,"Chile"
"995","20/02/19","UB",2,"Chile"
"996","20/02/19","UB",55,"Chile"
"997","20/02/20","MovilGZ",3,"Chile"
"998","20/02/20","PortalGZ",1,"Chile"
"999","20/02/20","UB",1,"Chile"
"1000","20/03/19","PortalGZ",1,"Chile"
"1001","20/03/19","UB",1,"Chile"
"1002","20/03/19","UB",38,"Chile"
"1003","20/04/18","UB",25,"Chile"
"1004","20/04/19","UB",7,"Chile"
"1005","20/05/18","UB",6,"Chile"
"1006","20/05/19","MovilSE",151,"Chile"
"1007","20/05/20","MovilGZ",1,"Chile"
"1008","20/05/20","MovilSE",84,"Chile"
"1009","20/06/18","MovilSE",72,"Chile"
"1010","20/06/19","MovilSE",198,"Chile"
"1011","20/06/20","MovilSE",20,"Chile"
"1012","20/06/20","UB",45,"Chile"
"1013","20/07/19","MovilGZ",1,"Chile"
"1014","20/07/20","MovilSE",123,"Chile"
"1015","20/08/18","PortalGZ",1,"Chile"
"1016","20/08/18","UB",31,"Chile"
"1017","20/08/19","MovilGZ",2,"Chile"
"1018","20/08/19","UB",1,"Chile"
"1019","20/08/19","UB",67,"Chile"
"1020","20/08/20","MovilSE",118,"Chile"
"1021","20/08/20","PortalGZ",2,"Chile"
"1022","20/08/20","UB",66,"Chile"
"1023","20/09/18","MovilGZ",12,"Chile"
"1024","20/09/18","UB",38,"Chile"
"1025","20/09/19","UB",1,"Chile"
"1026","20/10/19","MovilGZ",1,"Chile"
"1027","20/10/19","MovilSE",8,"Chile"
"1028","20/11/18","UB",38,"Chile"
"1029","20/11/19","MovilGZ",6,"Chile"
"1030","20/12/18","MovilSE",54,"Chile"
"1031","20/12/18","UB",13,"Chile"
"1032","20/12/19","MovilGZ",10,"Chile"
"1033","20/12/19","MovilSE",130,"Chile"
"1034","20/12/19","UB",36,"Chile"
"1035","21/01/19","MovilSE",123,"Chile"
"1036","21/01/19","UB",3,"Chile"
"1037","21/01/20","MovilSE",147,"Chile"
"1038","21/02/18","MovilSE",35,"Chile"
"1039","21/02/19","UB",50,"Chile"
"1040","21/02/20","UB",1,"Chile"
"1041","21/02/20","UB",41,"Chile"
"1042","21/03/18","PortalGZ",6,"Chile"
"1043","21/03/18","UB",39,"Chile"
"1044","21/03/19","MovilGZ",7,"Chile"
"1045","21/03/20","MovilGZ",1,"Chile"
"1046","21/03/20","MovilSE",25,"Chile"
"1047","21/03/20","UB",9,"Chile"
"1048","21/04/18","PortalGZ",1,"Chile"
"1049","21/04/18","UB",5,"Chile"
"1050","21/04/20","MovilSE",109,"Chile"
"1051","21/04/20","UB",1,"Chile"
"1052","21/05/18","MovilSE",18,"Chile"
"1053","21/05/18","UB",6,"Chile"
"1054","21/05/19","MovilSE",78,"Chile"
"1055","21/05/20","MovilSE",16,"Chile"
"1056","21/06/18","MovilGZ",4,"Chile"
"1057","21/06/18","MovilSE",44,"Chile"
"1058","21/06/19","MovilSE",142,"Chile"
"1059","21/06/19","PortalGZ",2,"Chile"
"1060","21/07/19","MovilGZ",2,"Chile"
"1061","21/07/19","UB",2,"Chile"
"1062","21/07/20","MovilGZ",9,"Chile"
"1063","21/07/20","UB",149,"Chile"
"1064","21/08/18","UB",29,"Chile"
"1065","21/08/19","PortalGZ",3,"Chile"
"1066","21/08/19","UB",60,"Chile"
"1067","21/08/20","MovilGZ",3,"Chile"
"1068","21/08/20","MovilSE",107,"Chile"
"1069","21/09/19","MovilGZ",1,"Chile"
"1070","21/09/19","MovilSE",34,"Chile"
"1071","21/10/18","MovilSE",20,"Chile"
"1072","21/10/18","UB",6,"Chile"
"1073","21/10/19","MovilSE",86,"Chile"
"1074","21/10/19","UB",29,"Chile"
"1075","21/11/18","MovilGZ",5,"Chile"
"1076","21/11/18","MovilSE",123,"Chile"
"1077","21/11/18","UB",42,"Chile"
"1078","21/11/19","MovilGZ",12,"Chile"
"1079","21/12/18","UB",19,"Chile"
"1080","21/12/19","UB",5,"Chile"
"1081","22/01/18","MovilSE",21,"Chile"
"1082","22/01/18","UB",25,"Chile"
"1083","22/01/19","MovilSE",120,"Chile"
"1084","22/01/19","UB",1,"Chile"
"1085","22/01/19","UB",31,"Chile"
"1086","22/02/18","MovilSE",39,"Chile"
"1087","22/02/18","PortalGZ",3,"Chile"
"1088","22/02/18","UB",26,"Chile"
"1089","22/02/19","MovilGZ",8,"Chile"
"1090","22/02/19","MovilSE",121,"Chile"
"1091","22/02/20","MovilGZ",8,"Chile"
"1092","22/02/20","UB",2,"Chile"
"1093","22/03/18","MovilSE",52,"Chile"
"1094","22/03/19","MovilGZ",2,"Chile"
"1095","22/04/18","UB",9,"Chile"
"1096","22/04/19","MovilGZ",6,"Chile"
"1097","22/04/19","MovilSE",114,"Chile"
"1098","22/04/19","UB",47,"Chile"
"1099","22/04/20","UB",95,"Chile"
"1100","22/05/18","MovilSE",79,"Chile"
"1101","22/05/19","MovilGZ",2,"Chile"
"1102","22/05/19","MovilSE",119,"Chile"
"1103","22/05/19","UB",19,"Chile"
"1104","22/05/20","MovilSE",68,"Chile"
"1105","22/06/18","MovilSE",58,"Chile"
"1106","22/06/18","PortalGZ",3,"Chile"
"1107","22/06/20","UB",85,"Chile"
"1108","22/07/18","MovilSE",1,"Chile"
"1109","22/07/18","UB",1,"Chile"
"1110","22/07/19","UB",16,"Chile"
"1111","22/07/20","MovilGZ",4,"Chile"
"1112","22/08/18","PortalGZ",2,"Chile"
"1113","22/08/18","UB",44,"Chile"
"1114","22/08/19","MovilGZ",7,"Chile"
"1115","22/08/19","PortalGZ",1,"Chile"
"1116","22/09/18","MovilGZ",2,"Chile"
"1117","22/09/18","UB",9,"Chile"
"1118","22/09/19","UB",4,"Chile"
"1119","22/10/18","MovilGZ",13,"Chile"
"1120","22/10/18","MovilSE",97,"Chile"
"1121","22/10/19","MovilSE",147,"Chile"
"1122","22/10/19","UB",1,"Chile"
"1123","22/11/18","MovilGZ",7,"Chile"
"1124","22/11/18","PortalGZ",1,"Chile"
"1125","22/11/18","UB",57,"Chile"
"1126","22/11/19","MovilGZ",4,"Chile"
"1127","22/11/19","MovilSE",117,"Chile"
"1128","22/11/19","UB",48,"Chile"
"1129","23/01/18","UB",4,"Chile"
"1130","23/01/19","MovilSE",75,"Chile"
"1131","23/01/19","UB",16,"Chile"
"1132","23/01/20","MovilSE",80,"Chile"
"1133","23/01/20","UB",24,"Chile"
"1134","23/02/18","MovilSE",42,"Chile"
"1135","23/02/18","UB",20,"Chile"
"1136","23/02/19","UB",12,"Chile"
"1137","23/02/20","UB",3,"Chile"
"1138","23/03/18","MovilSE",31,"Chile"
"1139","23/03/18","PortalGZ",3,"Chile"
"1140","23/03/18","UB",28,"Chile"
"1141","23/03/20","UB",20,"Chile"
"1142","23/04/18","MovilSE",43,"Chile"
"1143","23/04/18","UB",15,"Chile"
"1144","23/04/19","MovilGZ",6,"Chile"
"1145","23/04/19","MovilSE",184,"Chile"
"1146","23/04/19","UB",63,"Chile"
"1147","23/04/20","MovilGZ",3,"Chile"
"1148","23/05/20","MovilGZ",1,"Chile"
"1149","23/06/18","UB",7,"Chile"
"1150","23/06/19","MovilGZ",1,"Chile"
"1151","23/06/19","MovilSE",21,"Chile"
"1152","23/06/19","UB",9,"Chile"
"1153","23/06/20","MovilGZ",2,"Chile"
"1154","23/06/20","UB",74,"Chile"
"1155","23/07/18","MovilGZ",2,"Chile"
"1156","23/07/18","MovilSE",88,"Chile"
"1157","23/07/19","MovilGZ",3,"Chile"
"1158","23/07/19","MovilSE",97,"Chile"
"1159","23/07/20","MovilSE",89,"Chile"
"1160","23/08/18","MovilSE",75,"Chile"
"1161","23/08/18","PortalGZ",3,"Chile"
"1162","23/08/19","MovilGZ",9,"Chile"
"1163","23/08/19","MovilSE",146,"Chile"
"1164","23/08/19","PortalGZ",3,"Chile"
"1165","23/08/20","MovilGZ",1,"Chile"
"1166","23/08/20","MovilSE",16,"Chile"
"1167","23/08/20","UB",58,"Chile"
"1168","23/09/18","MovilSE",7,"Chile"
"1169","23/09/18","UB",7,"Chile"
"1170","23/09/19","MovilGZ",3,"Chile"
"1171","23/09/19","PortalGZ",5,"Chile"
"1172","23/09/19","UB",48,"Chile"
"1173","23/10/18","PortalGZ",1,"Chile"
"1174","23/10/18","UB",38,"Chile"
"1175","23/10/19","MovilGZ",9,"Chile"
"1176","23/10/19","UB",1,"Chile"
"1177","23/10/19","UB",28,"Chile"
"1178","23/11/18","MovilGZ",6,"Chile"
"1179","23/11/18","MovilSE",111,"Chile"
"1180","23/11/19","MovilGZ",2,"Chile"
"1181","23/12/18","MovilGZ",2,"Chile"
"1182","23/12/18","MovilSE",4,"Chile"
"1183","23/12/19","MovilGZ",4,"Chile"
"1184","23/12/19","MovilSE",96,"Chile"
"1185","23/12/19","UB",35,"Chile"
"1186","24/01/18","PortalGZ",1,"Chile"
"1187","24/01/19","PortalGZ",2,"Chile"
"1188","24/02/19","MovilGZ",4,"Chile"
"1189","24/02/19","UB",4,"Chile"
"1190","24/02/20","MovilSE",189,"Chile"
"1191","24/02/20","PortalGZ",1,"Chile"
"1192","24/02/20","UB",64,"Chile"
"1193","24/03/20","MovilGZ",4,"Chile"
"1194","24/03/20","MovilSE",39,"Chile"
"1195","24/03/20","UB",1,"Chile"
"1196","24/03/20","UB",4,"Chile"
"1197","24/04/18","MovilSE",82,"Chile"
"1198","24/04/18","PortalGZ",1,"Chile"
"1199","24/04/18","UB",29,"Chile"
"1200","24/04/19","MovilGZ",10,"Chile"
"1201","24/04/19","MovilSE",170,"Chile"
"1202","24/04/19","UB",56,"Chile"
"1203","24/04/20","MovilGZ",2,"Chile"
"1204","24/04/20","MovilSE",111,"Chile"
"1205","24/05/18","MovilSE",41,"Chile"
"1206","24/05/18","PortalGZ",4,"Chile"
"1207","24/05/19","MovilGZ",4,"Chile"
"1208","24/05/19","MovilSE",127,"Chile"
"1209","24/05/19","UB",33,"Chile"
"1210","24/05/20","MovilSE",11,"Chile"
"1211","24/06/18","MovilSE",15,"Chile"
"1212","24/06/19","MovilGZ",16,"Chile"
"1213","24/06/19","MovilSE",203,"Chile"
"1214","24/06/19","UB",54,"Chile"
"1215","24/06/20","MovilGZ",1,"Chile"
"1216","24/06/20","UB",66,"Chile"
"1217","24/07/18","MovilSE",67,"Chile"
"1218","24/07/18","PortalGZ",2,"Chile"
"1219","24/07/19","MovilGZ",2,"Chile"
"1220","24/07/20","MovilGZ",8,"Chile"
"1221","24/07/20","PortalGZ",1,"Chile"
"1222","24/07/20","UB",89,"Chile"
"1223","24/08/18","MovilGZ",6,"Chile"
"1224","24/08/18","MovilSE",63,"Chile"
"1225","24/08/18","PortalGZ",1,"Chile"
"1226","24/08/19","MovilSE",31,"Chile"
"1227","24/08/19","UB",14,"Chile"
"1228","24/08/20","MovilSE",2,"Chile"
"1229","24/08/20","MovilSE",119,"Chile"
"1230","24/09/18","MovilGZ",6,"Chile"
"1231","24/09/18","MovilSE",111,"Chile"
"1232","24/09/18","UB",39,"Chile"
"1233","24/10/18","MovilGZ",10,"Chile"
"1234","24/10/18","MovilSE",98,"Chile"
"1235","24/10/18","PortalGZ",1,"Chile"
"1236","24/10/18","UB",44,"Chile"
"1237","24/10/19","MovilGZ",2,"Chile"
"1238","24/10/19","MovilSE",96,"Chile"
"1239","24/10/19","UB",31,"Chile"
"1240","24/11/18","MovilGZ",2,"Chile"
"1241","24/11/18","MovilSE",22,"Chile"
"1242","24/11/18","PortalGZ",2,"Chile"
"1243","24/11/18","UB",5,"Chile"
"1244","24/11/19","MovilSE",12,"Chile"
